                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.0051,                  1.172,                 1.1659,                 1.3276,                 1.5482,                 1.1665,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,               0.007426,               0.007426,               0.007426
                    133,                  1.005,                 1.1737,                 1.1609,                 1.3341,                 1.5531,                 1.1625,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,              0.0074062,              0.0074062,              0.0074062
                    134,                  1.007,                  1.176,                 1.1627,                  1.339,                 1.5553,                 1.1638,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.0071,                 1.1695,                 1.1645,                 1.3358,                   1.55,                 1.1639,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0028,                 1.1718,                 1.1625,                 1.3331,                 1.5494,                 1.1653,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0088,                 1.1736,                 1.1643,                 1.3356,                 1.5481,                 1.1638,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,               0.007327,               0.007327,               0.007327
                    138,                 1.0071,                 1.1754,                 1.1586,                 1.3401,                 1.5553,                 1.1607,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0031,                 1.1734,                 1.1627,                 1.3295,                 1.5474,                 1.1634,                 0.5643,                0.48485,                0.63202,                0.47322,                0.92347,                 0.9354,                   1.15,                 1.0976,                  1.195,                 1.1502,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.0046,                 1.1714,                 1.1622,                 1.3346,                 1.5475,                 1.1632,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.0005,                 1.1642,                 1.1607,                 1.3296,                 1.5423,                 1.1619,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0023,                 1.1641,                 1.1604,                 1.3322,                 1.5426,                 1.1611,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,               0.007228,               0.007228,               0.007228
                    143,                 0.9989,                 1.1587,                 1.1566,                 1.3309,                 1.5339,                 1.1592,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0072082,              0.0072082,              0.0072082
                    144,                0.99573,                 1.1631,                  1.158,                 1.3187,                 1.5349,                 1.1592,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0071884,              0.0071884,              0.0071884
                    145,                 0.9964,                 1.1639,                 1.1563,                  1.325,                 1.5399,                 1.1592,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0071686,              0.0071686,              0.0071686
                    146,                0.99695,                 1.1519,                 1.1576,                 1.3275,                   1.53,                 1.1604,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0071488,              0.0071488,              0.0071488
                    147,                0.99454,                 1.1616,                 1.1578,                 1.3201,                 1.5332,                   1.16,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,               0.007129,               0.007129,               0.007129
                    148,                0.99856,                 1.1538,                 1.1562,                 1.3288,                 1.5268,                 1.1581,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0071092,              0.0071092,              0.0071092
                    149,                0.99814,                 1.1542,                 1.1566,                 1.3288,                 1.5298,                 1.1587,                0.57057,                0.48394,                0.63577,                0.47618,                0.92081,                 0.9271,                 1.1466,                 1.0944,                 1.1845,                 1.1469,              0.0070894,              0.0070894,              0.0070894
                    150,                 0.9965,                 1.1634,                 1.1574,                  1.326,                 1.5399,                 1.1598,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0070696,              0.0070696,              0.0070696
                    151,                0.99443,                 1.1662,                 1.1563,                 1.3239,                 1.5414,                 1.1586,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0070498,              0.0070498,              0.0070498
                    152,                0.99786,                 1.1585,                 1.1565,                 1.3236,                 1.5353,                 1.1585,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,                0.00703,                0.00703,                0.00703
                    153,                 1.0024,                 1.1634,                  1.157,                 1.3328,                  1.541,                 1.1584,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0070102,              0.0070102,              0.0070102
                    154,                0.99508,                 1.1626,                 1.1577,                 1.3237,                 1.5342,                 1.1593,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0069904,              0.0069904,              0.0069904
                    155,                0.99888,                 1.1616,                 1.1578,                 1.3267,                 1.5332,                 1.1582,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0069706,              0.0069706,              0.0069706
                    156,                0.99746,                  1.155,                 1.1544,                 1.3244,                 1.5273,                 1.1558,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0069508,              0.0069508,              0.0069508
                    157,                0.98919,                 1.1498,                  1.155,                  1.318,                 1.5212,                 1.1568,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,               0.006931,               0.006931,               0.006931
                    158,                0.99506,                 1.1536,                 1.1566,                 1.3252,                 1.5266,                 1.1574,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0069112,              0.0069112,              0.0069112
                    159,                0.99128,                  1.147,                 1.1544,                 1.3159,                  1.521,                 1.1572,                0.58126,                0.48168,                0.63892,                0.47867,                0.91928,                0.92075,                 1.1443,                 1.0921,                 1.1773,                  1.144,              0.0068914,              0.0068914,              0.0068914
                    160,                0.99182,                  1.138,                 1.1511,                 1.3205,                 1.5081,                 1.1524,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0068716,              0.0068716,              0.0068716
                    161,                0.99317,                 1.1455,                 1.1537,                 1.3224,                 1.5199,                 1.1564,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0068518,              0.0068518,              0.0068518
                    162,                0.99527,                 1.1424,                 1.1544,                 1.3259,                 1.5149,                  1.156,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,               0.006832,               0.006832,               0.006832
                    163,                0.99264,                 1.1522,                 1.1564,                 1.3183,                 1.5248,                 1.1586,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0068122,              0.0068122,              0.0068122
                    164,                0.99201,                 1.1492,                 1.1523,                 1.3221,                 1.5239,                  1.155,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0067924,              0.0067924,              0.0067924
                    165,                0.99398,                 1.1449,                 1.1523,                 1.3258,                 1.5204,                 1.1535,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0067726,              0.0067726,              0.0067726
                    166,                0.99648,                 1.1429,                 1.1567,                 1.3248,                 1.5176,                 1.1577,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0067528,              0.0067528,              0.0067528
                    167,                0.99238,                 1.1461,                 1.1519,                 1.3188,                 1.5193,                 1.1544,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,               0.006733,               0.006733,               0.006733
                    168,                0.98859,                 1.1452,                 1.1519,                 1.3133,                 1.5179,                 1.1549,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0067132,              0.0067132,              0.0067132
                    169,                0.99393,                 1.1478,                 1.1543,                 1.3198,                 1.5211,                 1.1567,                0.58483,                0.48063,                0.64268,                0.48229,                0.91801,                0.91392,                 1.1422,                 1.0911,                  1.169,                 1.1418,              0.0066934,              0.0066934,              0.0066934
                    170,                 0.9832,                 1.1409,                 1.1502,                  1.309,                 1.5108,                 1.1536,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0066736,              0.0066736,              0.0066736
                    171,                0.98808,                  1.144,                 1.1529,                 1.3127,                 1.5138,                 1.1568,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0066538,              0.0066538,              0.0066538
                    172,                0.98976,                 1.1379,                  1.151,                 1.3185,                 1.5101,                 1.1547,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,               0.006634,               0.006634,               0.006634
                    173,                0.99394,                 1.1443,                  1.152,                  1.321,                 1.5171,                 1.1545,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0066142,              0.0066142,              0.0066142
                    174,                0.98433,                 1.1315,                  1.148,                 1.3103,                 1.5036,                 1.1503,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0065944,              0.0065944,              0.0065944
                    175,                0.98434,                 1.1322,                 1.1469,                 1.3147,                 1.5024,                 1.1487,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0065746,              0.0065746,              0.0065746
                    176,                 0.9844,                 1.1291,                 1.1475,                 1.3162,                 1.5022,                   1.15,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0065548,              0.0065548,              0.0065548
                    177,                0.98607,                 1.1433,                  1.153,                 1.3084,                 1.5073,                 1.1555,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,               0.006535,               0.006535,               0.006535
                    178,                0.98917,                 1.1346,                 1.1512,                 1.3149,                 1.5051,                 1.1532,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0065152,              0.0065152,              0.0065152
                    179,                0.99129,                 1.1397,                 1.1511,                 1.3198,                 1.5125,                 1.1545,                0.57346,                0.49233,                 0.6458,                0.48406,                0.91717,                0.90815,                 1.1404,                 1.0894,                 1.1617,                 1.1398,              0.0064954,              0.0064954,              0.0064954
                    180,                0.97974,                  1.129,                 1.1499,                 1.3009,                 1.4974,                 1.1522,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0064756,              0.0064756,              0.0064756
                    181,                0.98699,                 1.1317,                   1.15,                 1.3125,                 1.5022,                 1.1528,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0064558,              0.0064558,              0.0064558
                    182,                0.98444,                 1.1332,                 1.1483,                 1.3094,                 1.5026,                 1.1501,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,               0.006436,               0.006436,               0.006436
                    183,                0.98784,                  1.126,                 1.1473,                 1.3195,                 1.4985,                 1.1499,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0064162,              0.0064162,              0.0064162
                    184,                0.98882,                 1.1398,                 1.1519,                 1.3136,                 1.5096,                  1.155,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0063964,              0.0063964,              0.0063964
                    185,                0.98369,                 1.1273,                 1.1472,                 1.3092,                 1.4985,                 1.1504,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0063766,              0.0063766,              0.0063766
                    186,                0.98128,                 1.1291,                 1.1458,                  1.307,                 1.4961,                 1.1484,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0063568,              0.0063568,              0.0063568
                    187,                0.99039,                 1.1288,                 1.1518,                  1.317,                 1.5032,                 1.1531,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,               0.006337,               0.006337,               0.006337
                    188,                0.98369,                 1.1285,                 1.1479,                 1.3098,                 1.4985,                   1.15,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0063172,              0.0063172,              0.0063172
                    189,                0.98361,                 1.1338,                 1.1497,                 1.3033,                 1.5012,                 1.1519,                0.57492,                0.49187,                0.64741,                0.48604,                0.91419,                0.90327,                 1.1371,                 1.0866,                 1.1562,                 1.1366,              0.0062974,              0.0062974,              0.0062974
                    190,                0.97469,                 1.1176,                 1.1416,                 1.3008,                 1.4806,                 1.1436,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0062776,              0.0062776,              0.0062776
                    191,                0.98189,                 1.1182,                 1.1448,                 1.3075,                 1.4852,                 1.1465,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0062578,              0.0062578,              0.0062578
                    192,                0.98486,                 1.1255,                 1.1476,                 1.3109,                 1.4972,                   1.15,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,               0.006238,               0.006238,               0.006238
                    193,                0.98005,                 1.1208,                 1.1455,                 1.3063,                 1.4898,                 1.1484,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0062182,              0.0062182,              0.0062182
                    194,                0.97665,                 1.1176,                 1.1415,                 1.2992,                 1.4835,                 1.1454,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0061984,              0.0061984,              0.0061984
                    195,                0.97987,                 1.1144,                 1.1417,                 1.3046,                 1.4797,                 1.1443,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0061786,              0.0061786,              0.0061786
                    196,                0.97906,                 1.1222,                 1.1447,                 1.3075,                  1.492,                 1.1481,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0061588,              0.0061588,              0.0061588
                    197,                0.98496,                  1.122,                 1.1444,                  1.311,                 1.4914,                 1.1469,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,               0.006139,               0.006139,               0.006139
                    198,                0.97824,                 1.1196,                 1.1447,                 1.3056,                 1.4857,                 1.1468,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0061192,              0.0061192,              0.0061192
                    199,                0.98174,                 1.1168,                 1.1441,                 1.3082,                  1.486,                 1.1477,                0.57169,                 0.4983,                0.65027,                0.48847,                0.91244,                0.89937,                 1.1361,                 1.0852,                 1.1498,                 1.1357,              0.0060994,              0.0060994,              0.0060994
                    200,                0.97995,                 1.1211,                 1.1448,                 1.3049,                 1.4897,                 1.1476,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0060796,              0.0060796,              0.0060796
                    201,                 0.9775,                 1.1136,                  1.142,                 1.3038,                  1.482,                  1.145,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0060598,              0.0060598,              0.0060598
                    202,                0.97552,                 1.1138,                 1.1432,                 1.2947,                 1.4766,                 1.1456,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,                0.00604,                0.00604,                0.00604
                    203,                0.97906,                 1.1099,                 1.1437,                 1.3042,                 1.4788,                  1.147,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0060202,              0.0060202,              0.0060202
                    204,                 0.9716,                 1.1022,                 1.1396,                 1.2933,                 1.4626,                 1.1427,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0060004,              0.0060004,              0.0060004
                    205,                0.97068,                 1.1082,                 1.1394,                 1.2935,                 1.4734,                 1.1419,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0059806,              0.0059806,              0.0059806
                    206,                0.97408,                 1.1126,                 1.1439,                  1.293,                 1.4774,                 1.1475,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0059608,              0.0059608,              0.0059608
                    207,                0.97521,                 1.1007,                 1.1397,                 1.3036,                 1.4646,                 1.1419,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,               0.005941,               0.005941,               0.005941
                    208,                0.97717,                   1.11,                 1.1415,                 1.2955,                 1.4751,                 1.1435,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0059212,              0.0059212,              0.0059212
                    209,                0.98055,                  1.114,                 1.1441,                 1.3055,                 1.4818,                 1.1475,                0.58123,                 0.4932,                0.65262,                0.49024,                0.91082,                0.89483,                 1.1338,                 1.0807,                 1.1453,                 1.1328,              0.0059014,              0.0059014,              0.0059014
                    210,                0.96909,                   1.11,                 1.1375,                 1.2906,                 1.4754,                 1.1406,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0058816,              0.0058816,              0.0058816
                    211,                 0.9774,                 1.1087,                 1.1432,                  1.302,                 1.4789,                 1.1472,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0058618,              0.0058618,              0.0058618
                    212,                 0.9697,                 1.0946,                 1.1359,                 1.2918,                 1.4574,                 1.1395,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,               0.005842,               0.005842,               0.005842
                    213,                0.97919,                  1.109,                 1.1432,                 1.3092,                 1.4787,                 1.1453,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0058222,              0.0058222,              0.0058222
                    214,                0.98201,                 1.1099,                 1.1417,                 1.3062,                 1.4753,                 1.1431,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0058024,              0.0058024,              0.0058024
                    215,                0.97158,                 1.1009,                 1.1392,                 1.2956,                 1.4646,                 1.1414,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0057826,              0.0057826,              0.0057826
                    216,                 0.9685,                 1.1041,                 1.1407,                 1.2917,                 1.4697,                 1.1446,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0057628,              0.0057628,              0.0057628
                    217,                0.97625,                 1.0907,                 1.1363,                 1.3025,                 1.4572,                   1.14,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,               0.005743,               0.005743,               0.005743
                    218,                0.96882,                  1.103,                 1.1345,                 1.2936,                 1.4683,                 1.1388,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0057232,              0.0057232,              0.0057232
                    219,                0.96622,                 1.0978,                 1.1381,                 1.2872,                 1.4631,                 1.1416,                0.58201,                0.49746,                0.65463,                0.49272,                0.90822,                0.88969,                 1.1313,                 1.0774,                 1.1402,                 1.1305,              0.0057034,              0.0057034,              0.0057034
                    220,                0.96906,                  1.097,                 1.1388,                 1.2909,                 1.4588,                 1.1412,                0.59243,                0.49892,                0.65748,                0.49522,                0.90602,                0.88672,                 1.1295,                 1.0762,                 1.1322,                 1.1282,              0.0056836,              0.0056836,              0.0056836
                    221,                0.96843,                 1.1039,                 1.1407,                 1.2895,                  1.466,                 1.1437,                0.59243,                0.49892,                0.65748,                0.49522,                0.90602,                0.88672,                 1.1295,                 1.0762,                 1.1322,                 1.1282,              0.0056638,              0.0056638,              0.0056638
                    222,                0.97531,                 1.0984,                  1.137,                 1.3019,                 1.4662,                 1.1401,                0.59243,                0.49892,                0.65748,                0.49522,                0.90602,                0.88672,                 1.1295,                 1.0762,                 1.1322,                 1.1282,               0.005644,               0.005644,               0.005644
                    223,                0.97325,                 1.0927,                 1.1349,                 1.3004,                 1.4587,                 1.1379,                0.59243,                0.49892,                0.65748,                0.49522,                0.90602,                0.88672,                 1.1295,                 1.0762,                 1.1322,                 1.1282,              0.0056242,              0.0056242,              0.0056242
                    224,                0.97312,                 1.1003,                 1.1371,                 1.2979,                 1.4689,                 1.1393,                0.59243,                0.49892,                0.65748,                0.49522,                0.90602,                0.88672,                 1.1295,                 1.0762,                 1.1322,                 1.1282,              0.0056044,              0.0056044,              0.0056044
                    225,                0.96968,                 1.0972,                 1.1374,                 1.2963,                 1.4613,                 1.1408,                0.59243,                0.49892,                0.65748,                0.49522,                0.90602,                0.88672,                 1.1295,                 1.0762,                 1.1322,                 1.1282,              0.0055846,              0.0055846,              0.0055846
