                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 1.2105,                  1.571,                 1.2515,                 1.4622,                  1.992,                 1.2367,                0.45198,                0.32349,                0.43375,                0.30414,                 1.1755,                 1.4145,                 1.2245,                 1.3771,                 1.8254,                 1.2111,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.2092,                 1.5738,                 1.2494,                   1.46,                 1.9952,                 1.2328,                0.45198,                0.32349,                0.43375,                0.30414,                 1.1755,                 1.4145,                 1.2245,                 1.3771,                 1.8254,                 1.2111,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.2069,                 1.5731,                 1.2491,                 1.4566,                 1.9924,                 1.2336,                0.45198,                0.32349,                0.43375,                0.30414,                 1.1755,                 1.4145,                 1.2245,                 1.3771,                 1.8254,                 1.2111,               0.007525,               0.007525,               0.007525
                    128,                 1.2119,                 1.5747,                 1.2504,                  1.462,                 1.9951,                 1.2342,                0.45198,                0.32349,                0.43375,                0.30414,                 1.1755,                 1.4145,                 1.2245,                 1.3771,                 1.8254,                 1.2111,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.2088,                 1.5722,                   1.25,                 1.4569,                 1.9962,                 1.2347,                0.45198,                0.32349,                0.43375,                0.30414,                 1.1755,                 1.4145,                 1.2245,                 1.3771,                 1.8254,                 1.2111,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.2054,                 1.5618,                 1.2462,                 1.4584,                 1.9851,                 1.2307,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.2035,                  1.572,                 1.2481,                 1.4515,                 2.0004,                  1.232,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.2089,                 1.5567,                 1.2462,                 1.4558,                 1.9811,                 1.2314,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,               0.007426,               0.007426,               0.007426
                    133,                 1.2054,                 1.5629,                 1.2455,                 1.4545,                  1.985,                 1.2297,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.2164,                 1.5663,                 1.2488,                 1.4688,                 1.9898,                 1.2323,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.2118,                 1.5632,                 1.2481,                 1.4661,                 1.9956,                 1.2311,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.2037,                 1.5513,                 1.2472,                  1.454,                 1.9728,                 1.2322,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0073468,              0.0073468,              0.0073468
                    137,                  1.216,                 1.5665,                 1.2517,                 1.4663,                 1.9875,                 1.2357,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,               0.007327,               0.007327,               0.007327
                    138,                 1.2082,                 1.5644,                  1.246,                 1.4673,                 1.9915,                 1.2309,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.2002,                 1.5636,                 1.2471,                 1.4514,                 1.9845,                 1.2329,                0.45508,                0.33035,                 0.4431,                0.31064,                 1.1689,                 1.3804,                 1.2165,                  1.369,                 1.7869,                 1.2044,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.2034,                  1.554,                 1.2459,                 1.4594,                  1.981,                 1.2302,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.2063,                 1.5566,                 1.2441,                  1.466,                  1.986,                 1.2298,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.2032,                 1.5564,                 1.2485,                 1.4494,                 1.9749,                 1.2339,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,               0.007228,               0.007228,               0.007228
                    143,                 1.2037,                 1.5459,                 1.2436,                 1.4572,                 1.9709,                 1.2287,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.1992,                 1.5495,                 1.2425,                  1.451,                 1.9678,                 1.2272,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.2048,                 1.5555,                 1.2446,                 1.4566,                 1.9788,                 1.2289,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.2007,                 1.5418,                 1.2407,                 1.4551,                 1.9638,                 1.2274,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.1993,                 1.5521,                 1.2441,                 1.4498,                  1.974,                  1.228,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,               0.007129,               0.007129,               0.007129
                    148,                 1.2066,                 1.5438,                 1.2446,                 1.4552,                 1.9688,                 1.2282,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.2007,                 1.5485,                 1.2387,                 1.4549,                 1.9727,                 1.2245,                0.45487,                0.34124,                0.45155,                  0.317,                 1.1623,                 1.3503,                 1.2087,                 1.3633,                 1.7498,                 1.1994,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.1956,                 1.5479,                 1.2424,                 1.4487,                 1.9707,                 1.2282,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.1976,                 1.5442,                 1.2386,                 1.4514,                 1.9651,                 1.2258,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0070498,              0.0070498,              0.0070498
                    152,                  1.204,                 1.5474,                 1.2407,                 1.4552,                  1.971,                 1.2256,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,                0.00703,                0.00703,                0.00703
                    153,                 1.2006,                 1.5521,                 1.2415,                 1.4519,                 1.9723,                 1.2274,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0070102,              0.0070102,              0.0070102
                    154,                  1.195,                 1.5474,                 1.2396,                 1.4455,                 1.9747,                 1.2262,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.1991,                 1.5508,                 1.2424,                 1.4513,                 1.9708,                 1.2295,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.2007,                 1.5446,                 1.2409,                 1.4551,                  1.966,                 1.2268,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.2043,                 1.5408,                  1.242,                 1.4573,                 1.9649,                 1.2267,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,               0.006931,               0.006931,               0.006931
                    158,                 1.1941,                 1.5345,                 1.2365,                 1.4479,                 1.9551,                 1.2237,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.1926,                 1.5426,                 1.2379,                 1.4444,                 1.9651,                 1.2253,                 0.4606,                 0.3485,                0.45907,                0.32234,                 1.1576,                  1.327,                 1.2028,                 1.3591,                 1.7191,                 1.1939,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.1974,                 1.5326,                 1.2396,                 1.4496,                 1.9577,                 1.2262,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0068716,              0.0068716,              0.0068716
                    161,                  1.198,                 1.5405,                 1.2392,                 1.4526,                 1.9636,                  1.226,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.1882,                 1.5297,                 1.2392,                 1.4334,                 1.9448,                 1.2245,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,               0.006832,               0.006832,               0.006832
                    163,                 1.1959,                 1.5424,                 1.2387,                 1.4492,                 1.9659,                 1.2243,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.1958,                 1.5371,                 1.2384,                 1.4442,                 1.9584,                 1.2249,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0067924,              0.0067924,              0.0067924
                    165,                  1.196,                 1.5293,                 1.2357,                 1.4466,                 1.9464,                 1.2215,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.2012,                 1.5285,                  1.239,                 1.4546,                 1.9553,                 1.2245,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.1962,                 1.5346,                 1.2372,                 1.4461,                 1.9606,                 1.2224,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,               0.006733,               0.006733,               0.006733
                    168,                 1.1923,                 1.5284,                 1.2359,                  1.443,                 1.9496,                 1.2232,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.1911,                 1.5375,                 1.2386,                 1.4413,                 1.9609,                 1.2248,                0.46061,                0.35401,                0.46508,                0.32727,                 1.1539,                 1.3084,                 1.1984,                 1.3573,                 1.6925,                 1.1903,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.1942,                 1.5324,                  1.237,                 1.4447,                 1.9561,                 1.2235,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.1873,                 1.5275,                 1.2351,                 1.4384,                 1.9511,                 1.2217,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.1889,                 1.5246,                  1.234,                 1.4401,                  1.942,                  1.221,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,               0.006634,               0.006634,               0.006634
                    173,                 1.2015,                 1.5293,                 1.2386,                 1.4573,                 1.9549,                 1.2245,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.1886,                 1.5226,                 1.2334,                  1.441,                 1.9419,                 1.2187,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.1926,                 1.5277,                 1.2347,                   1.45,                 1.9493,                 1.2206,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.1962,                 1.5302,                 1.2354,                  1.449,                 1.9541,                 1.2193,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.1973,                 1.5319,                 1.2375,                 1.4496,                 1.9522,                 1.2221,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,               0.006535,               0.006535,               0.006535
                    178,                 1.1933,                   1.53,                 1.2354,                 1.4426,                 1.9571,                 1.2213,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.1963,                 1.5258,                 1.2372,                 1.4478,                 1.9474,                 1.2239,                0.46303,                0.35663,                0.46892,                0.33052,                 1.1506,                 1.2932,                 1.1948,                 1.3537,                 1.6733,                 1.1868,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.1826,                  1.513,                 1.2334,                 1.4346,                 1.9334,                 1.2205,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.1943,                 1.5363,                 1.2353,                 1.4489,                 1.9638,                 1.2214,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.1877,                 1.5254,                 1.2317,                   1.44,                 1.9502,                 1.2179,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,               0.006436,               0.006436,               0.006436
                    183,                 1.1935,                 1.5238,                 1.2345,                 1.4516,                 1.9421,                 1.2207,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0064162,              0.0064162,              0.0064162
                    184,                  1.189,                 1.5293,                 1.2358,                 1.4382,                 1.9505,                 1.2222,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.1896,                 1.5216,                 1.2344,                 1.4372,                 1.9413,                 1.2193,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.1843,                 1.5216,                 1.2312,                 1.4347,                  1.941,                 1.2187,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.1927,                 1.5175,                 1.2298,                 1.4499,                 1.9416,                 1.2164,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,               0.006337,               0.006337,               0.006337
                    188,                 1.1953,                 1.5206,                 1.2347,                 1.4463,                  1.946,                 1.2198,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.1893,                 1.5181,                 1.2315,                 1.4452,                 1.9428,                  1.219,                0.45755,                0.36204,                0.47223,                0.33311,                 1.1472,                 1.2813,                 1.1914,                  1.351,                 1.6593,                 1.1842,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.1828,                 1.5014,                 1.2268,                 1.4378,                  1.922,                 1.2149,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.1942,                 1.5124,                 1.2352,                 1.4452,                  1.936,                 1.2212,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.1888,                 1.5166,                 1.2295,                 1.4455,                 1.9405,                 1.2159,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,               0.006238,               0.006238,               0.006238
                    193,                 1.1843,                 1.5113,                 1.2308,                 1.4348,                 1.9334,                 1.2156,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.1879,                 1.5141,                 1.2308,                 1.4393,                 1.9372,                 1.2174,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.1885,                 1.5092,                 1.2298,                 1.4464,                 1.9337,                  1.216,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.1886,                 1.5268,                 1.2324,                 1.4403,                 1.9499,                 1.2184,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.1904,                 1.5166,                 1.2336,                 1.4396,                 1.9348,                  1.219,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,               0.006139,               0.006139,               0.006139
                    198,                 1.1879,                 1.5122,                 1.2315,                 1.4357,                 1.9365,                 1.2181,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.1933,                 1.5151,                 1.2324,                 1.4463,                 1.9348,                 1.2182,                0.46284,                0.36487,                0.47592,                0.33667,                 1.1437,                 1.2712,                  1.188,                 1.3485,                 1.6462,                 1.1815,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.1853,                 1.5104,                 1.2269,                 1.4375,                 1.9334,                 1.2141,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.1829,                 1.5097,                 1.2281,                 1.4376,                 1.9293,                 1.2149,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.1788,                 1.5076,                 1.2287,                 1.4255,                 1.9261,                 1.2145,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,                0.00604,                0.00604,                0.00604
                    203,                 1.1898,                 1.5018,                 1.2316,                 1.4377,                 1.9286,                 1.2182,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.1802,                 1.4979,                 1.2257,                 1.4342,                 1.9188,                 1.2134,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.1819,                 1.5064,                 1.2279,                 1.4325,                 1.9234,                 1.2134,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.1897,                 1.5066,                  1.233,                 1.4469,                 1.9287,                 1.2193,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0059608,              0.0059608,              0.0059608
                    207,                 1.1826,                 1.5042,                 1.2281,                 1.4331,                 1.9285,                 1.2143,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,               0.005941,               0.005941,               0.005941
                    208,                 1.1836,                  1.493,                 1.2252,                 1.4351,                 1.9126,                 1.2115,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0059212,              0.0059212,              0.0059212
                    209,                 1.1854,                 1.5052,                 1.2312,                 1.4355,                 1.9267,                 1.2181,                0.46536,                0.37097,                0.47996,                0.33896,                 1.1413,                 1.2632,                 1.1857,                  1.346,                 1.6354,                 1.1796,              0.0059014,              0.0059014,              0.0059014
                    210,                 1.1777,                 1.4997,                  1.227,                 1.4327,                 1.9234,                 1.2148,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0058816,              0.0058816,              0.0058816
                    211,                 1.1847,                  1.504,                 1.2273,                 1.4381,                 1.9282,                 1.2153,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0058618,              0.0058618,              0.0058618
                    212,                 1.1753,                  1.488,                 1.2236,                 1.4232,                 1.9032,                 1.2107,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,               0.005842,               0.005842,               0.005842
                    213,                 1.1845,                 1.5026,                 1.2269,                 1.4383,                 1.9271,                 1.2137,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0058222,              0.0058222,              0.0058222
                    214,                 1.1839,                 1.5031,                 1.2291,                 1.4333,                 1.9208,                 1.2147,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0058024,              0.0058024,              0.0058024
                    215,                 1.1785,                 1.4974,                 1.2263,                 1.4304,                 1.9175,                 1.2117,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0057826,              0.0057826,              0.0057826
                    216,                 1.1773,                 1.4939,                 1.2253,                 1.4281,                 1.9148,                 1.2133,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0057628,              0.0057628,              0.0057628
                    217,                 1.1835,                 1.4843,                 1.2223,                 1.4405,                 1.9047,                 1.2099,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,               0.005743,               0.005743,               0.005743
                    218,                 1.1809,                  1.499,                 1.2253,                 1.4356,                 1.9224,                 1.2109,                  0.473,                0.36987,                0.48326,                0.34167,                 1.1398,                 1.2553,                 1.1837,                 1.3436,                 1.6265,                 1.1768,              0.0057232,              0.0057232,              0.0057232
