                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.0992,                  1.318,                 1.1816,                 1.3492,                  1.685,                 1.1782,                0.51437,                0.40004,                0.53539,                0.38576,                 1.0683,                 1.1662,                 1.1624,                 1.2663,                 1.4973,                 1.1634,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.0981,                 1.3198,                  1.182,                  1.349,                 1.6893,                   1.18,                0.51437,                0.40004,                0.53539,                0.38576,                 1.0683,                 1.1662,                 1.1624,                 1.2663,                 1.4973,                 1.1634,               0.007921,               0.007921,               0.007921
                    108,                 1.1007,                 1.3126,                 1.1841,                 1.3547,                 1.6839,                 1.1829,                0.51437,                0.40004,                0.53539,                0.38576,                 1.0683,                 1.1662,                 1.1624,                 1.2663,                 1.4973,                 1.1634,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.0946,                 1.3107,                 1.1812,                 1.3478,                 1.6791,                 1.1793,                0.51437,                0.40004,                0.53539,                0.38576,                 1.0683,                 1.1662,                 1.1624,                 1.2663,                 1.4973,                 1.1634,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.0958,                 1.3119,                 1.1818,                 1.3449,                 1.6781,                 1.1804,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.1007,                 1.3199,                 1.1824,                 1.3521,                 1.6906,                 1.1805,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0078418,              0.0078418,              0.0078418
                    112,                  1.101,                 1.3134,                 1.1824,                 1.3521,                 1.6862,                  1.181,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,               0.007822,               0.007822,               0.007822
                    113,                 1.0997,                 1.3145,                  1.182,                 1.3522,                 1.6876,                 1.1802,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.1003,                 1.3192,                 1.1853,                 1.3519,                 1.6888,                 1.1821,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.1008,                 1.3138,                 1.1813,                 1.3515,                 1.6842,                 1.1789,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.0896,                 1.3062,                 1.1797,                 1.3359,                 1.6716,                 1.1777,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.0897,                 1.2996,                  1.177,                  1.338,                 1.6657,                 1.1774,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,               0.007723,               0.007723,               0.007723
                    118,                 1.0864,                 1.3015,                 1.1778,                 1.3349,                 1.6688,                 1.1763,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.0978,                 1.3083,                 1.1814,                 1.3501,                 1.6811,                 1.1799,                  0.532,                 0.4003,                0.54276,                0.39259,                  1.061,                 1.1459,                 1.1539,                  1.258,                 1.4727,                 1.1555,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.0894,                 1.2981,                 1.1753,                 1.3406,                  1.668,                 1.1747,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.0861,                 1.2918,                 1.1722,                 1.3341,                 1.6603,                  1.171,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.0904,                  1.309,                 1.1796,                 1.3412,                 1.6761,                 1.1785,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,               0.007624,               0.007624,               0.007624
                    123,                  1.093,                 1.2988,                 1.1773,                  1.345,                 1.6665,                 1.1756,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0076042,              0.0076042,              0.0076042
                    124,                  1.094,                 1.3008,                 1.1812,                 1.3418,                 1.6691,                 1.1782,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.0929,                 1.3002,                 1.1788,                 1.3441,                 1.6687,                 1.1773,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.0922,                 1.3014,                 1.1761,                 1.3435,                 1.6712,                 1.1735,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.0894,                  1.303,                  1.177,                 1.3406,                 1.6691,                 1.1751,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,               0.007525,               0.007525,               0.007525
                    128,                  1.094,                 1.2984,                 1.1764,                  1.344,                 1.6675,                 1.1742,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.0941,                 1.3016,                  1.179,                 1.3416,                 1.6694,                 1.1772,                0.52805,                 0.4064,                0.54883,                0.39755,                 1.0555,                 1.1255,                 1.1474,                 1.2514,                 1.4495,                 1.1481,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.0886,                 1.2908,                 1.1746,                 1.3425,                 1.6605,                 1.1738,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.0867,                 1.2968,                  1.176,                 1.3344,                 1.6682,                 1.1732,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.0887,                 1.2829,                 1.1725,                 1.3376,                 1.6533,                 1.1701,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,               0.007426,               0.007426,               0.007426
                    133,                 1.0886,                  1.291,                 1.1739,                 1.3376,                 1.6606,                 1.1714,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.0978,                  1.293,                 1.1759,                 1.3507,                 1.6618,                 1.1726,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.0933,                 1.2923,                 1.1742,                 1.3474,                 1.6678,                 1.1723,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0846,                 1.2824,                 1.1731,                 1.3366,                 1.6492,                 1.1721,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0948,                 1.2908,                 1.1771,                 1.3451,                 1.6593,                 1.1758,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,               0.007327,               0.007327,               0.007327
                    138,                 1.0904,                 1.2864,                 1.1728,                 1.3478,                 1.6627,                 1.1701,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0805,                 1.2887,                 1.1737,                  1.331,                 1.6553,                 1.1728,                0.52348,                 0.4154,                0.55596,                0.40314,                 1.0505,                 1.1054,                 1.1422,                 1.2458,                 1.4249,                 1.1428,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.0835,                 1.2779,                 1.1719,                 1.3402,                 1.6475,                  1.171,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0072676,              0.0072676,              0.0072676
                    141,                  1.089,                 1.2813,                 1.1718,                 1.3465,                 1.6552,                 1.1702,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0839,                  1.282,                 1.1744,                 1.3321,                   1.65,                 1.1731,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,               0.007228,               0.007228,               0.007228
                    143,                 1.0888,                 1.2761,                 1.1732,                 1.3399,                 1.6455,                 1.1708,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0807,                 1.2754,                 1.1681,                 1.3297,                 1.6402,                  1.166,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.0854,                 1.2859,                  1.171,                 1.3378,                  1.656,                 1.1709,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.0825,                 1.2639,                 1.1693,                 1.3351,                 1.6348,                 1.1687,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0821,                 1.2783,                 1.1715,                 1.3305,                 1.6468,                 1.1696,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,               0.007129,               0.007129,               0.007129
                    148,                 1.0875,                 1.2709,                 1.1712,                 1.3379,                 1.6357,                 1.1694,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0824,                 1.2721,                 1.1666,                 1.3366,                 1.6435,                 1.1657,                0.52535,                0.42121,                0.56037,                0.40744,                 1.0443,                 1.0892,                 1.1361,                 1.2396,                 1.4103,                 1.1371,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0791,                 1.2774,                 1.1691,                 1.3286,                 1.6438,                 1.1674,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0785,                 1.2693,                 1.1651,                 1.3307,                 1.6397,                 1.1641,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0832,                 1.2761,                 1.1672,                 1.3351,                 1.6416,                 1.1674,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,                0.00703,                0.00703,                0.00703
                    153,                 1.0828,                  1.278,                 1.1692,                 1.3334,                 1.6455,                  1.169,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0796,                 1.2747,                 1.1687,                 1.3305,                 1.6461,                 1.1683,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0805,                 1.2745,                 1.1702,                 1.3309,                 1.6389,                 1.1694,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0838,                 1.2723,                 1.1702,                 1.3368,                 1.6391,                 1.1678,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0861,                 1.2714,                 1.1695,                  1.337,                 1.6384,                  1.167,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,               0.006931,               0.006931,               0.006931
                    158,                 1.0752,                 1.2571,                 1.1639,                 1.3261,                  1.624,                 1.1623,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0752,                 1.2665,                 1.1659,                 1.3247,                 1.6297,                 1.1654,                0.53306,                0.42809,                0.56558,                 0.4121,                 1.0393,                 1.0758,                 1.1313,                 1.2346,                 1.3928,                 1.1329,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0786,                 1.2584,                  1.167,                 1.3304,                  1.626,                 1.1668,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0792,                 1.2677,                 1.1661,                 1.3328,                 1.6357,                 1.1656,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0714,                  1.255,                  1.167,                 1.3165,                 1.6132,                 1.1648,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,               0.006832,               0.006832,               0.006832
                    163,                 1.0774,                 1.2683,                  1.165,                 1.3311,                 1.6364,                 1.1638,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0747,                  1.264,                 1.1646,                 1.3217,                 1.6281,                 1.1637,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0759,                 1.2547,                 1.1621,                 1.3237,                 1.6171,                 1.1603,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0832,                 1.2567,                 1.1665,                 1.3375,                 1.6244,                  1.165,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0767,                 1.2595,                 1.1641,                 1.3281,                 1.6289,                  1.164,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,               0.006733,               0.006733,               0.006733
                    168,                 1.0765,                 1.2521,                 1.1643,                 1.3256,                 1.6151,                  1.165,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0727,                 1.2652,                 1.1652,                 1.3244,                 1.6306,                 1.1647,                0.54154,                0.42747,                0.56959,                 0.4151,                 1.0352,                 1.0633,                 1.1274,                 1.2313,                 1.3774,                 1.1291,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0733,                  1.255,                 1.1639,                 1.3236,                 1.6208,                 1.1628,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0718,                 1.2544,                 1.1648,                  1.323,                 1.6221,                 1.1635,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0723,                 1.2497,                 1.1639,                 1.3234,                 1.6097,                 1.1644,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,               0.006634,               0.006634,               0.006634
                    173,                 1.0819,                 1.2554,                 1.1653,                 1.3388,                 1.6229,                 1.1665,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.0704,                 1.2456,                 1.1621,                 1.3204,                  1.609,                 1.1602,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0766,                 1.2577,                 1.1628,                 1.3315,                 1.6232,                 1.1617,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0767,                 1.2543,                 1.1624,                 1.3285,                 1.6215,                 1.1603,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0777,                  1.257,                  1.166,                 1.3283,                  1.619,                 1.1642,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,               0.006535,               0.006535,               0.006535
                    178,                 1.0757,                 1.2541,                 1.1637,                 1.3263,                 1.6229,                 1.1636,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0065152,              0.0065152,              0.0065152
                    179,                  1.075,                 1.2526,                 1.1638,                 1.3245,                 1.6223,                 1.1639,                0.54407,                0.43063,                0.57412,                0.41897,                 1.0319,                 1.0532,                 1.1235,                 1.2271,                 1.3663,                 1.1248,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0651,                  1.243,                 1.1619,                 1.3137,                 1.6065,                 1.1594,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0751,                 1.2578,                 1.1638,                 1.3286,                 1.6235,                 1.1622,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.0714,                 1.2474,                 1.1599,                 1.3217,                 1.6145,                 1.1585,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,               0.006436,               0.006436,               0.006436
                    183,                 1.0734,                 1.2469,                 1.1614,                 1.3286,                 1.6119,                   1.16,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0706,                 1.2514,                 1.1629,                 1.3174,                 1.6154,                 1.1613,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0676,                 1.2478,                 1.1602,                 1.3132,                 1.6098,                 1.1585,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.0637,                 1.2418,                  1.158,                 1.3104,                 1.6024,                 1.1581,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0751,                 1.2397,                 1.1593,                 1.3301,                 1.6055,                 1.1578,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,               0.006337,               0.006337,               0.006337
                    188,                 1.0741,                  1.247,                 1.1612,                 1.3247,                 1.6127,                 1.1601,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0718,                 1.2457,                 1.1597,                 1.3253,                   1.61,                 1.1606,                0.54182,                0.43406,                0.57828,                0.42192,                 1.0289,                 1.0452,                 1.1204,                  1.226,                 1.3549,                 1.1229,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0612,                 1.2315,                 1.1533,                 1.3144,                 1.5899,                 1.1526,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.0739,                 1.2401,                 1.1624,                 1.3231,                 1.6045,                 1.1608,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0693,                 1.2433,                 1.1573,                 1.3237,                 1.6084,                 1.1569,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,               0.006238,               0.006238,               0.006238
                    193,                 1.0681,                 1.2357,                 1.1597,                 1.3179,                  1.599,                 1.1588,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0694,                 1.2399,                  1.158,                 1.3195,                 1.6049,                 1.1584,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.0698,                 1.2379,                 1.1561,                 1.3254,                 1.6025,                 1.1554,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0684,                 1.2513,                 1.1576,                 1.3193,                 1.6121,                 1.1585,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.0682,                 1.2397,                 1.1573,                 1.3157,                 1.5963,                  1.157,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,               0.006139,               0.006139,               0.006139
                    198,                 1.0656,                 1.2399,                 1.1569,                 1.3137,                 1.6013,                 1.1567,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0742,                 1.2413,                 1.1591,                 1.3272,                 1.5994,                 1.1592,                0.54754,                 0.4332,                0.58163,                0.42412,                  1.026,                  1.039,                 1.1176,                 1.2226,                 1.3471,                 1.1205,              0.0060994,              0.0060994,              0.0060994
