                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                 1.0847,                 1.2858,                 1.2052,                 1.4199,                 1.6839,                 1.2026,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.0884,                 1.2858,                 1.2073,                 1.4233,                 1.6877,                 1.2029,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.0905,                 1.2875,                 1.2059,                 1.4227,                 1.6878,                 1.2007,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.0821,                  1.278,                 1.2058,                 1.4126,                 1.6693,                 1.2024,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.0846,                 1.2794,                 1.2048,                 1.4177,                 1.6764,                 1.2025,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,               0.007723,               0.007723,               0.007723
                    118,                 1.0752,                 1.2725,                 1.2001,                 1.4022,                 1.6637,                 1.1984,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.0871,                 1.2842,                  1.203,                  1.425,                 1.6827,                 1.1998,                0.56221,                0.44976,                 0.6006,                0.44066,                0.97571,                 1.0332,                 1.1776,                 1.1613,                  1.302,                 1.1785,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.0853,                 1.2792,                 1.2043,                 1.4188,                 1.6782,                 1.2024,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0076636,              0.0076636,              0.0076636
                    121,                  1.073,                 1.2756,                 1.1986,                 1.4043,                 1.6747,                  1.196,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.0803,                 1.2792,                 1.2032,                 1.4137,                 1.6766,                 1.1999,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,               0.007624,               0.007624,               0.007624
                    123,                 1.0795,                 1.2676,                 1.1992,                 1.4125,                 1.6621,                 1.1963,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.0798,                 1.2825,                 1.2047,                 1.4092,                 1.6728,                 1.2022,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.0848,                 1.2778,                 1.2044,                 1.4258,                 1.6777,                 1.2007,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.0805,                 1.2764,                 1.2015,                  1.413,                 1.6728,                 1.1986,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.0742,                 1.2742,                 1.2007,                 1.4029,                 1.6685,                 1.1971,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,               0.007525,               0.007525,               0.007525
                    128,                 1.0804,                 1.2737,                 1.1971,                 1.4209,                 1.6678,                 1.1944,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.0823,                 1.2753,                 1.2006,                 1.4155,                 1.6729,                 1.1971,                0.55987,                0.45911,                0.60792,                0.44764,                0.96908,                 1.0122,                 1.1687,                 1.1539,                 1.2803,                 1.1703,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.0747,                 1.2682,                 1.1955,                 1.4114,                 1.6719,                 1.1949,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0074656,              0.0074656,              0.0074656
                    131,                   1.08,                 1.2762,                 1.2022,                 1.4166,                 1.6778,                 1.1997,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.0829,                 1.2739,                 1.2028,                 1.4173,                 1.6744,                 1.1998,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,               0.007426,               0.007426,               0.007426
                    133,                 1.0716,                 1.2635,                 1.1961,                 1.4051,                 1.6645,                 1.1949,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.0756,                 1.2613,                 1.1961,                 1.4107,                 1.6575,                 1.1946,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.0792,                 1.2592,                 1.1948,                 1.4172,                 1.6579,                 1.1928,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0793,                 1.2623,                  1.202,                 1.4094,                 1.6602,                 1.1989,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0795,                 1.2671,                 1.1977,                 1.4171,                 1.6626,                 1.1944,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,               0.007327,               0.007327,               0.007327
                    138,                 1.0747,                 1.2579,                 1.1953,                 1.4074,                 1.6515,                 1.1933,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0765,                 1.2596,                 1.1969,                 1.4097,                 1.6586,                 1.1958,                0.55427,                0.46928,                0.61279,                0.45221,                0.96395,                0.99435,                 1.1618,                 1.1481,                 1.2576,                  1.163,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.0787,                 1.2523,                 1.1961,                  1.416,                 1.6529,                 1.1925,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.0752,                 1.2586,                 1.1959,                 1.4099,                 1.6582,                 1.1938,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0737,                 1.2504,                 1.1942,                 1.4116,                 1.6484,                 1.1938,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,               0.007228,               0.007228,               0.007228
                    143,                 1.0728,                 1.2498,                 1.1946,                 1.4111,                 1.6475,                 1.1925,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0713,                 1.2482,                 1.1933,                  1.408,                 1.6455,                 1.1918,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.0748,                  1.255,                 1.1948,                 1.4129,                 1.6534,                 1.1936,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.0693,                 1.2516,                 1.1914,                 1.4032,                 1.6466,                 1.1906,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0675,                 1.2509,                 1.1917,                 1.3981,                 1.6459,                   1.19,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,               0.007129,               0.007129,               0.007129
                    148,                  1.075,                 1.2519,                 1.1947,                 1.4083,                 1.6443,                 1.1922,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0679,                 1.2455,                 1.1903,                 1.4026,                 1.6433,                 1.1907,                0.55888,                0.47525,                 0.6183,                0.45738,                0.95914,                0.97784,                 1.1556,                  1.142,                 1.2404,                 1.1565,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0706,                 1.2496,                 1.1905,                 1.4083,                 1.6509,                 1.1892,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0658,                 1.2465,                 1.1865,                 1.3988,                 1.6429,                 1.1858,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0737,                 1.2541,                  1.191,                 1.4105,                 1.6501,                 1.1886,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,                0.00703,                0.00703,                0.00703
                    153,                 1.0723,                 1.2535,                 1.1927,                 1.4089,                 1.6462,                 1.1903,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0747,                 1.2516,                 1.1943,                 1.4045,                 1.6435,                 1.1925,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0706,                 1.2458,                  1.189,                 1.4043,                 1.6408,                 1.1866,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0753,                 1.2601,                 1.1924,                 1.4079,                 1.6512,                 1.1898,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0693,                 1.2378,                 1.1893,                 1.4029,                  1.636,                 1.1877,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,               0.006931,               0.006931,               0.006931
                    158,                 1.0635,                 1.2338,                 1.1881,                  1.396,                 1.6304,                 1.1865,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0656,                 1.2316,                 1.1871,                 1.3997,                 1.6212,                 1.1873,                0.56404,                0.47725,                0.62297,                0.46165,                0.95563,                0.96453,                 1.1508,                 1.1364,                 1.2237,                 1.1518,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0596,                 1.2346,                 1.1865,                  1.389,                 1.6259,                 1.1866,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0701,                 1.2483,                 1.1899,                 1.3999,                 1.6485,                 1.1883,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0642,                 1.2335,                 1.1882,                 1.3969,                 1.6245,                 1.1865,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,               0.006832,               0.006832,               0.006832
                    163,                 1.0705,                 1.2481,                 1.1922,                  1.402,                 1.6433,                 1.1897,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0669,                 1.2356,                 1.1876,                 1.3987,                 1.6345,                 1.1864,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0609,                 1.2308,                 1.1852,                  1.389,                 1.6169,                  1.183,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0675,                 1.2338,                 1.1862,                 1.4021,                 1.6265,                 1.1845,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0604,                 1.2351,                  1.185,                 1.3935,                 1.6296,                 1.1843,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,               0.006733,               0.006733,               0.006733
                    168,                 1.0631,                 1.2398,                 1.1857,                 1.3976,                 1.6376,                 1.1837,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0609,                 1.2402,                 1.1858,                 1.3958,                 1.6331,                 1.1847,                0.57036,                0.47687,                0.62779,                0.46552,                0.95189,                0.95337,                 1.1465,                 1.1318,                 1.2118,                 1.1469,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0615,                 1.2348,                  1.187,                 1.3965,                 1.6316,                 1.1856,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0616,                  1.226,                 1.1857,                  1.396,                 1.6187,                  1.185,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0615,                 1.2358,                 1.1859,                 1.3931,                 1.6266,                 1.1843,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,               0.006634,               0.006634,               0.006634
                    173,                 1.0637,                 1.2341,                 1.1857,                 1.3974,                 1.6301,                 1.1856,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0066142,              0.0066142,              0.0066142
                    174,                  1.059,                  1.224,                  1.186,                 1.3904,                 1.6139,                 1.1837,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0594,                 1.2281,                 1.1852,                 1.3918,                 1.6182,                 1.1841,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0626,                   1.23,                 1.1814,                 1.3994,                 1.6264,                 1.1798,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0602,                 1.2306,                 1.1847,                 1.3895,                 1.6239,                 1.1834,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,               0.006535,               0.006535,               0.006535
                    178,                 1.0553,                 1.2181,                  1.181,                 1.3885,                 1.6113,                 1.1792,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.0656,                 1.2265,                  1.185,                 1.3996,                 1.6228,                 1.1839,                0.57122,                  0.482,                0.63166,                0.46854,                0.94852,                0.94419,                  1.142,                  1.128,                 1.2013,                  1.143,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0595,                 1.2179,                 1.1859,                 1.3927,                 1.6109,                 1.1867,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0654,                 1.2329,                 1.1845,                 1.3958,                 1.6244,                 1.1837,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.0586,                 1.2196,                 1.1812,                 1.3949,                 1.6163,                  1.182,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,               0.006436,               0.006436,               0.006436
                    183,                 1.0681,                 1.2272,                 1.1844,                 1.4048,                 1.6229,                 1.1822,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0593,                 1.2272,                 1.1796,                 1.3916,                 1.6156,                 1.1797,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0633,                 1.2124,                 1.1804,                 1.3968,                 1.6068,                 1.1799,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.0534,                 1.2285,                  1.183,                 1.3806,                 1.6172,                 1.1818,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0571,                 1.2169,                 1.1809,                 1.3889,                 1.6079,                 1.1804,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,               0.006337,               0.006337,               0.006337
                    188,                 1.0635,                 1.2255,                 1.1836,                 1.3993,                 1.6186,                 1.1821,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0605,                 1.2222,                 1.1807,                 1.3987,                 1.6182,                  1.181,                 0.5692,                0.48763,                0.63444,                0.47163,                0.94571,                0.93578,                 1.1385,                 1.1242,                 1.1921,                 1.1393,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0549,                 1.2156,                 1.1764,                 1.3913,                 1.6092,                 1.1741,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.0613,                 1.2143,                 1.1817,                 1.3908,                 1.6036,                 1.1797,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0589,                 1.2188,                 1.1814,                 1.3945,                  1.614,                 1.1795,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,               0.006238,               0.006238,               0.006238
                    193,                 1.0569,                 1.2169,                 1.1807,                 1.3869,                 1.6064,                 1.1795,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0542,                 1.2141,                 1.1747,                 1.3878,                 1.6088,                 1.1748,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.0561,                 1.2121,                 1.1759,                 1.3875,                 1.6049,                 1.1751,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0532,                  1.216,                 1.1754,                 1.3841,                 1.6086,                 1.1751,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.0606,                 1.2204,                 1.1799,                 1.3956,                 1.6157,                 1.1799,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,               0.006139,               0.006139,               0.006139
                    198,                 1.0513,                  1.212,                 1.1769,                 1.3791,                 1.5984,                 1.1777,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0544,                 1.2041,                  1.174,                 1.3891,                 1.5907,                 1.1744,                0.57285,                0.48761,                0.63717,                0.47397,                0.94286,                0.92905,                  1.135,                 1.1211,                 1.1833,                 1.1364,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.0493,                 1.2049,                 1.1745,                 1.3817,                 1.5984,                 1.1739,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.0502,                 1.2108,                 1.1768,                 1.3781,                 1.6013,                  1.176,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.0531,                 1.2105,                 1.1776,                 1.3787,                 1.5967,                 1.1766,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,                0.00604,                0.00604,                0.00604
                    203,                 1.0524,                 1.2054,                 1.1764,                 1.3821,                 1.5942,                 1.1758,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.0547,                  1.205,                 1.1765,                 1.3878,                 1.5958,                 1.1762,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.0506,                 1.2059,                 1.1763,                 1.3767,                 1.5918,                 1.1751,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.0541,                 1.2032,                 1.1768,                  1.386,                 1.5928,                 1.1762,                0.56676,                0.49463,                0.64042,                0.47689,                0.94039,                 0.9229,                 1.1318,                 1.1185,                 1.1762,                 1.1334,              0.0059608,              0.0059608,              0.0059608
