                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                 1.1031,                 1.3176,                 1.2074,                 1.4427,                 1.7388,                 1.2061,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0074656,              0.0074656,              0.0074656
                    131,                  1.109,                  1.327,                 1.2147,                 1.4484,                 1.7469,                 1.2115,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.1096,                 1.3224,                 1.2161,                 1.4479,                 1.7405,                  1.213,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,               0.007426,               0.007426,               0.007426
                    133,                 1.0983,                 1.3135,                 1.2064,                 1.4338,                 1.7309,                 1.2049,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.1038,                 1.3078,                 1.2085,                 1.4427,                 1.7248,                 1.2061,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.1052,                 1.3076,                 1.2071,                  1.445,                 1.7256,                 1.2044,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.1054,                  1.312,                 1.2118,                 1.4397,                 1.7277,                 1.2104,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.1074,                 1.3148,                 1.2088,                 1.4496,                 1.7324,                 1.2059,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,               0.007327,               0.007327,               0.007327
                    138,                 1.0987,                 1.3048,                 1.2034,                 1.4354,                 1.7197,                 1.2022,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.1026,                 1.3084,                 1.2092,                 1.4407,                 1.7249,                 1.2071,                  0.547,                0.44593,                0.59122,                0.43629,                0.98147,                 1.0251,                 1.1654,                  1.168,                 1.3119,                 1.1677,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.1057,                 1.3004,                  1.207,                 1.4458,                 1.7195,                 1.2038,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.1018,                  1.306,                 1.2062,                 1.4394,                   1.72,                 1.2042,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.1008,                 1.2999,                 1.2057,                  1.439,                 1.7175,                 1.2042,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,               0.007228,               0.007228,               0.007228
                    143,                 1.1002,                 1.3018,                 1.2054,                 1.4427,                 1.7179,                 1.2044,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0966,                 1.2935,                 1.2031,                 1.4404,                 1.7084,                 1.2023,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.1023,                 1.3035,                 1.2075,                 1.4445,                 1.7195,                  1.206,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.0971,                 1.3003,                 1.2036,                 1.4331,                 1.7126,                 1.2019,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0954,                 1.2998,                 1.2045,                 1.4284,                 1.7114,                 1.2019,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,               0.007129,               0.007129,               0.007129
                    148,                 1.1018,                 1.3015,                 1.2069,                 1.4385,                 1.7119,                 1.2038,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0954,                 1.2939,                 1.2025,                 1.4335,                  1.711,                 1.2025,                0.55632,                0.44761,                 0.5974,                0.44162,                0.97769,                 1.0087,                 1.1601,                 1.1641,                 1.2937,                 1.1625,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0981,                 1.2981,                 1.2024,                 1.4418,                 1.7142,                 1.2028,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0919,                 1.2918,                 1.1972,                  1.431,                 1.7065,                 1.1979,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.1024,                 1.3004,                 1.2019,                 1.4418,                 1.7145,                 1.2001,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,                0.00703,                0.00703,                0.00703
                    153,                 1.0988,                 1.3009,                 1.2041,                 1.4386,                 1.7115,                  1.202,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.1003,                 1.2971,                  1.206,                 1.4344,                 1.7119,                 1.2042,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0976,                 1.2927,                 1.2013,                 1.4378,                 1.7036,                    1.2,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.1029,                 1.3075,                 1.2063,                 1.4407,                 1.7188,                  1.202,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0958,                  1.288,                 1.2018,                 1.4342,                 1.7026,                 1.2012,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,               0.006931,               0.006931,               0.006931
                    158,                 1.0903,                 1.2814,                 1.1994,                 1.4283,                 1.6957,                 1.1985,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0951,                 1.2772,                 1.1994,                 1.4304,                 1.6852,                 1.1973,                0.55902,                0.45124,                0.60235,                0.44494,                0.97364,                0.99582,                  1.155,                 1.1596,                 1.2759,                 1.1576,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0845,                 1.2822,                 1.1962,                 1.4186,                 1.6922,                 1.1963,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0964,                 1.2955,                 1.2007,                 1.4352,                 1.7139,                 1.2007,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0898,                 1.2788,                 1.1994,                 1.4258,                 1.6908,                 1.1973,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,               0.006832,               0.006832,               0.006832
                    163,                 1.0981,                 1.2951,                  1.204,                 1.4321,                 1.7106,                 1.2008,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0927,                 1.2813,                  1.199,                 1.4314,                 1.6997,                 1.1987,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0873,                 1.2776,                  1.196,                 1.4203,                 1.6823,                 1.1936,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0937,                 1.2807,                 1.1974,                 1.4336,                 1.6947,                 1.1961,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0874,                 1.2806,                 1.1973,                 1.4249,                 1.6953,                 1.1974,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,               0.006733,               0.006733,               0.006733
                    168,                 1.0915,                 1.2895,                 1.1971,                 1.4302,                 1.7051,                 1.1962,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0881,                  1.288,                 1.1966,                 1.4241,                 1.7017,                 1.1942,                0.55756,                0.45778,                0.60723,                0.44888,                0.97034,                0.98462,                 1.1506,                 1.1552,                 1.2615,                 1.1533,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0884,                 1.2813,                 1.1979,                 1.4277,                 1.6954,                 1.1966,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0885,                 1.2739,                 1.1971,                 1.4274,                 1.6865,                 1.1965,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0873,                  1.282,                 1.1986,                 1.4232,                 1.6925,                 1.1971,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,               0.006634,               0.006634,               0.006634
                    173,                 1.0936,                 1.2801,                 1.1991,                 1.4314,                 1.6961,                 1.1979,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0066142,              0.0066142,              0.0066142
                    174,                  1.085,                 1.2733,                 1.1965,                 1.4218,                 1.6852,                 1.1953,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0866,                 1.2746,                 1.1962,                 1.4222,                 1.6809,                 1.1943,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0916,                 1.2769,                 1.1938,                 1.4315,                 1.6926,                 1.1924,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0859,                 1.2806,                 1.1961,                 1.4189,                 1.6892,                 1.1957,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,               0.006535,               0.006535,               0.006535
                    178,                  1.082,                 1.2657,                 1.1925,                 1.4213,                 1.6786,                 1.1915,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0065152,              0.0065152,              0.0065152
                    179,                  1.092,                 1.2738,                 1.1971,                 1.4314,                 1.6896,                 1.1966,                0.55651,                0.46422,                0.61084,                0.45267,                0.96681,                0.97451,                 1.1458,                 1.1528,                 1.2479,                 1.1495,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0856,                 1.2669,                  1.198,                 1.4229,                 1.6804,                 1.1987,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0916,                 1.2812,                 1.1969,                 1.4261,                 1.6935,                 1.1958,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0064558,              0.0064558,              0.0064558
                    182,                  1.086,                 1.2664,                 1.1915,                 1.4242,                 1.6821,                 1.1917,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,               0.006436,               0.006436,               0.006436
                    183,                 1.0953,                 1.2729,                 1.1953,                 1.4368,                 1.6881,                 1.1921,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0838,                  1.274,                 1.1903,                 1.4199,                 1.6812,                   1.19,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0901,                 1.2638,                 1.1918,                 1.4303,                 1.6752,                 1.1917,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.0783,                  1.274,                 1.1936,                 1.4113,                 1.6834,                 1.1926,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0858,                 1.2651,                 1.1943,                 1.4219,                 1.6736,                 1.1936,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,               0.006337,               0.006337,               0.006337
                    188,                 1.0903,                 1.2706,                 1.1952,                  1.431,                 1.6819,                 1.1954,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0867,                 1.2665,                 1.1929,                 1.4278,                 1.6827,                 1.1927,                0.56782,                0.46223,                0.61408,                0.45547,                0.96325,                0.96729,                 1.1423,                 1.1489,                 1.2397,                 1.1458,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0813,                 1.2614,                  1.188,                 1.4232,                 1.6722,                 1.1869,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0062776,              0.0062776,              0.0062776
                    191,                  1.089,                 1.2627,                 1.1927,                 1.4231,                 1.6693,                 1.1916,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0843,                 1.2648,                 1.1922,                 1.4235,                 1.6791,                 1.1907,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,               0.006238,               0.006238,               0.006238
                    193,                  1.087,                 1.2664,                 1.1936,                 1.4226,                 1.6752,                 1.1918,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0824,                 1.2651,                 1.1882,                 1.4191,                   1.68,                 1.1876,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.0824,                 1.2588,                 1.1869,                 1.4194,                  1.672,                 1.1873,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0789,                 1.2608,                 1.1875,                 1.4158,                 1.6716,                 1.1873,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0061588,              0.0061588,              0.0061588
                    197,                  1.088,                 1.2679,                 1.1923,                 1.4262,                 1.6808,                  1.192,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,               0.006139,               0.006139,               0.006139
                    198,                 1.0777,                 1.2641,                 1.1895,                 1.4112,                 1.6722,                 1.1894,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0812,                 1.2496,                 1.1876,                 1.4205,                  1.653,                 1.1877,                0.56819,                0.46704,                0.61741,                0.45775,                0.96159,                0.95933,                 1.1399,                 1.1474,                  1.228,                 1.1444,              0.0060994,              0.0060994,              0.0060994
                    200,                 1.0775,                 1.2543,                 1.1878,                 1.4159,                 1.6644,                 1.1868,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.0787,                 1.2594,                 1.1909,                 1.4135,                 1.6692,                 1.1908,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.0784,                 1.2535,                 1.1889,                 1.4109,                 1.6636,                 1.1874,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,                0.00604,                0.00604,                0.00604
                    203,                 1.0804,                 1.2525,                 1.1894,                  1.414,                 1.6624,                 1.1881,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.0807,                 1.2556,                 1.1887,                 1.4195,                 1.6643,                 1.1887,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.0761,                 1.2538,                 1.1873,                 1.4071,                 1.6539,                 1.1866,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.0816,                 1.2484,                 1.1902,                 1.4188,                 1.6575,                  1.189,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0059608,              0.0059608,              0.0059608
                    207,                 1.0715,                 1.2449,                 1.1853,                  1.408,                 1.6558,                 1.1845,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,               0.005941,               0.005941,               0.005941
                    208,                 1.0762,                 1.2487,                 1.1837,                 1.4117,                 1.6537,                 1.1848,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0059212,              0.0059212,              0.0059212
                    209,                 1.0755,                 1.2537,                 1.1876,                 1.4087,                 1.6553,                 1.1881,                0.57098,                0.46531,                0.62118,                0.46103,                0.95944,                0.95244,                 1.1369,                 1.1453,                   1.22,                 1.1416,              0.0059014,              0.0059014,              0.0059014
                    210,                 1.0794,                 1.2457,                 1.1863,                 1.4179,                 1.6597,                 1.1861,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0058816,              0.0058816,              0.0058816
                    211,                 1.0815,                 1.2474,                 1.1875,                 1.4244,                 1.6562,                 1.1877,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0058618,              0.0058618,              0.0058618
                    212,                 1.0727,                 1.2463,                 1.1847,                 1.4071,                 1.6511,                 1.1854,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,               0.005842,               0.005842,               0.005842
                    213,                 1.0762,                 1.2513,                 1.1863,                 1.4162,                 1.6626,                 1.1862,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0058222,              0.0058222,              0.0058222
                    214,                  1.077,                 1.2461,                 1.1865,                 1.4114,                 1.6546,                  1.186,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0058024,              0.0058024,              0.0058024
                    215,                 1.0765,                  1.243,                 1.1841,                 1.4175,                 1.6556,                 1.1845,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0057826,              0.0057826,              0.0057826
                    216,                 1.0718,                 1.2392,                 1.1838,                 1.4069,                 1.6468,                 1.1829,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0057628,              0.0057628,              0.0057628
                    217,                 1.0703,                  1.231,                 1.1773,                 1.4081,                 1.6384,                 1.1796,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,               0.005743,               0.005743,               0.005743
                    218,                 1.0744,                 1.2497,                 1.1858,                 1.4036,                 1.6547,                  1.187,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0057232,              0.0057232,              0.0057232
                    219,                 1.0753,                  1.243,                 1.1828,                  1.415,                 1.6574,                  1.184,                 0.5725,                0.46736,                 0.6252,                0.46396,                0.95673,                0.94659,                 1.1339,                 1.1422,                 1.2118,                 1.1391,              0.0057034,              0.0057034,              0.0057034
                    220,                 1.0778,                 1.2416,                 1.1823,                 1.4159,                 1.6517,                 1.1828,                0.56763,                0.47028,                0.62738,                0.46625,                0.95496,                0.94105,                 1.1315,                 1.1406,                 1.2044,                 1.1376,              0.0056836,              0.0056836,              0.0056836
                    221,                 1.0735,                 1.2447,                  1.183,                 1.4088,                 1.6568,                 1.1828,                0.56763,                0.47028,                0.62738,                0.46625,                0.95496,                0.94105,                 1.1315,                 1.1406,                 1.2044,                 1.1376,              0.0056638,              0.0056638,              0.0056638
                    222,                 1.0696,                 1.2386,                 1.1822,                 1.4074,                 1.6479,                 1.1826,                0.56763,                0.47028,                0.62738,                0.46625,                0.95496,                0.94105,                 1.1315,                 1.1406,                 1.2044,                 1.1376,               0.005644,               0.005644,               0.005644
                    223,                 1.0747,                 1.2345,                  1.181,                 1.4137,                 1.6473,                 1.1812,                0.56763,                0.47028,                0.62738,                0.46625,                0.95496,                0.94105,                 1.1315,                 1.1406,                 1.2044,                 1.1376,              0.0056242,              0.0056242,              0.0056242
