                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                 1.0268,                 1.2111,                 1.1832,                  1.361,                 1.5956,                 1.1833,                0.56935,                0.46503,                0.61835,                0.45863,                 0.9485,                0.97849,                 1.1785,                  1.128,                 1.2537,                 1.1771,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0288,                 1.2158,                 1.1861,                 1.3631,                  1.602,                 1.1847,                0.56935,                0.46503,                0.61835,                0.45863,                 0.9485,                0.97849,                 1.1785,                  1.128,                 1.2537,                 1.1771,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0276,                 1.2114,                 1.1825,                 1.3652,                 1.5977,                 1.1827,                0.56935,                0.46503,                0.61835,                0.45863,                 0.9485,                0.97849,                 1.1785,                  1.128,                 1.2537,                 1.1771,               0.007327,               0.007327,               0.007327
                    138,                 1.0253,                 1.2083,                 1.1814,                 1.3607,                 1.5971,                 1.1814,                0.56935,                0.46503,                0.61835,                0.45863,                 0.9485,                0.97849,                 1.1785,                  1.128,                 1.2537,                 1.1771,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0227,                 1.2072,                 1.1847,                 1.3545,                 1.5913,                 1.1833,                0.56935,                0.46503,                0.61835,                0.45863,                 0.9485,                0.97849,                 1.1785,                  1.128,                 1.2537,                 1.1771,              0.0072874,              0.0072874,              0.0072874
                    140,                  1.027,                 1.2064,                  1.183,                 1.3646,                 1.5928,                 1.1823,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.0247,                 1.1994,                 1.1797,                 1.3609,                 1.5857,                 1.1772,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0227,                 1.2041,                 1.1806,                 1.3589,                 1.5895,                 1.1802,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,               0.007228,               0.007228,               0.007228
                    143,                 1.0245,                 1.2025,                 1.1821,                 1.3601,                 1.5894,                 1.1818,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0207,                 1.2052,                 1.1814,                 1.3513,                 1.5866,                 1.1801,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.0232,                 1.2151,                 1.1845,                 1.3559,                 1.6006,                 1.1822,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0071686,              0.0071686,              0.0071686
                    146,                  1.014,                 1.1911,                 1.1758,                 1.3448,                 1.5707,                 1.1759,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0204,                 1.1978,                 1.1795,                 1.3567,                  1.582,                 1.1795,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,               0.007129,               0.007129,               0.007129
                    148,                  1.022,                  1.195,                 1.1799,                 1.3566,                 1.5762,                 1.1796,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0226,                 1.2018,                  1.179,                 1.3596,                 1.5884,                 1.1787,                0.56149,                0.47274,                 0.6228,                0.46259,                0.94525,                0.96416,                 1.1741,                 1.1245,                 1.2388,                 1.1724,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0191,                 1.1995,                  1.176,                 1.3521,                 1.5832,                 1.1766,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0195,                 1.1959,                 1.1779,                 1.3497,                 1.5785,                 1.1775,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0232,                 1.2012,                 1.1809,                 1.3579,                 1.5875,                 1.1793,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,                0.00703,                0.00703,                0.00703
                    153,                 1.0265,                 1.2025,                 1.1815,                 1.3637,                 1.5909,                   1.18,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0196,                 1.2001,                 1.1776,                 1.3513,                 1.5826,                 1.1773,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0217,                 1.1984,                 1.1773,                 1.3568,                 1.5827,                 1.1767,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0211,                 1.1987,                 1.1781,                 1.3548,                 1.5831,                  1.179,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0184,                 1.1937,                 1.1751,                 1.3578,                 1.5837,                 1.1762,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,               0.006931,               0.006931,               0.006931
                    158,                 1.0106,                 1.1811,                  1.174,                 1.3436,                 1.5645,                 1.1741,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0156,                 1.1877,                 1.1757,                 1.3474,                 1.5656,                 1.1754,                0.56431,                0.47531,                 0.6259,                0.46561,                0.94189,                0.95365,                   1.17,                 1.1218,                 1.2235,                 1.1687,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.0142,                 1.1864,                 1.1751,                  1.346,                 1.5678,                 1.1761,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0095,                 1.1867,                 1.1747,                  1.344,                 1.5727,                 1.1759,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0163,                 1.1761,                 1.1752,                 1.3455,                 1.5511,                 1.1746,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,               0.006832,               0.006832,               0.006832
                    163,                 1.0154,                 1.1897,                 1.1742,                 1.3465,                 1.5701,                 1.1744,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0068122,              0.0068122,              0.0068122
                    164,                  1.018,                 1.1824,                 1.1739,                 1.3575,                 1.5681,                 1.1748,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0147,                 1.1817,                 1.1712,                   1.35,                 1.5613,                 1.1718,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0184,                 1.1845,                 1.1722,                 1.3537,                 1.5678,                 1.1731,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0115,                 1.1847,                 1.1723,                 1.3416,                  1.564,                 1.1723,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,               0.006733,               0.006733,               0.006733
                    168,                 1.0046,                 1.1838,                 1.1727,                 1.3334,                  1.558,                 1.1736,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0119,                 1.1902,                 1.1731,                 1.3456,                 1.5731,                 1.1743,                0.56626,                0.48361,                0.62969,                0.46902,                 0.9386,                0.94354,                 1.1656,                 1.1173,                 1.2124,                 1.1641,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0073,                 1.1766,                 1.1722,                 1.3376,                 1.5586,                 1.1728,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0185,                 1.1847,                 1.1768,                 1.3535,                 1.5693,                 1.1761,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0066538,              0.0066538,              0.0066538
                    172,                  1.016,                  1.183,                  1.175,                 1.3498,                 1.5643,                 1.1756,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,               0.006634,               0.006634,               0.006634
                    173,                 1.0151,                 1.1752,                 1.1716,                 1.3516,                 1.5599,                 1.1732,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.0062,                 1.1685,                 1.1675,                 1.3413,                 1.5463,                  1.167,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0098,                   1.18,                 1.1721,                 1.3413,                 1.5565,                 1.1725,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0089,                 1.1715,                 1.1708,                 1.3405,                 1.5512,                 1.1701,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0144,                 1.1856,                 1.1746,                 1.3465,                 1.5665,                 1.1749,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,               0.006535,               0.006535,               0.006535
                    178,                 1.0116,                 1.1658,                 1.1686,                  1.344,                 1.5485,                 1.1694,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.0071,                 1.1738,                 1.1718,                 1.3359,                 1.5496,                 1.1722,                0.57545,                0.48111,                0.63317,                0.47192,                0.93579,                0.93537,                 1.1622,                  1.115,                 1.2019,                 1.1613,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0033,                 1.1636,                 1.1677,                 1.3369,                  1.541,                  1.167,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0138,                 1.1817,                 1.1707,                  1.349,                 1.5653,                 1.1708,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0064558,              0.0064558,              0.0064558
                    182,                  1.005,                 1.1598,                 1.1674,                 1.3394,                  1.542,                 1.1695,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,               0.006436,               0.006436,               0.006436
                    183,                 1.0136,                 1.1737,                 1.1713,                 1.3553,                 1.5591,                 1.1717,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0092,                 1.1698,                 1.1689,                 1.3386,                 1.5491,                 1.1691,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0107,                 1.1714,                  1.171,                 1.3449,                 1.5567,                 1.1715,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.0057,                 1.1683,                 1.1655,                 1.3361,                 1.5435,                 1.1678,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0119,                 1.1716,                 1.1693,                 1.3509,                 1.5546,                 1.1699,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,               0.006337,               0.006337,               0.006337
                    188,                 1.0045,                 1.1723,                 1.1698,                 1.3368,                 1.5545,                 1.1703,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0046,                 1.1609,                 1.1649,                 1.3412,                 1.5449,                 1.1663,                0.57493,                0.48581,                0.63536,                0.47435,                0.93324,                0.92817,                 1.1593,                 1.1118,                 1.1927,                 1.1583,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0025,                 1.1604,                 1.1658,                 1.3362,                 1.5399,                 1.1661,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0062776,              0.0062776,              0.0062776
                    191,                  1.007,                 1.1532,                 1.1661,                 1.3422,                 1.5353,                 1.1662,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0073,                  1.165,                 1.1666,                 1.3447,                 1.5446,                 1.1676,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,               0.006238,               0.006238,               0.006238
                    193,                 1.0044,                 1.1666,                 1.1653,                 1.3367,                 1.5476,                 1.1656,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0062182,              0.0062182,              0.0062182
                    194,                 1.0074,                 1.1649,                 1.1636,                 1.3466,                 1.5475,                 1.1641,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0061984,              0.0061984,              0.0061984
                    195,                  1.001,                  1.157,                 1.1642,                 1.3332,                 1.5377,                 1.1652,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0061786,              0.0061786,              0.0061786
                    196,                 1.0053,                 1.1661,                 1.1643,                 1.3347,                 1.5431,                 1.1652,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.0036,                 1.1603,                 1.1641,                 1.3381,                 1.5373,                  1.165,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,               0.006139,               0.006139,               0.006139
                    198,                 1.0058,                 1.1628,                 1.1675,                 1.3381,                 1.5479,                 1.1688,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0061192,              0.0061192,              0.0061192
                    199,                 1.0064,                 1.1632,                 1.1639,                 1.3428,                 1.5431,                  1.164,                0.56468,                0.48859,                0.63842,                0.47713,                0.93027,                0.92216,                 1.1557,                  1.108,                 1.1874,                 1.1548,              0.0060994,              0.0060994,              0.0060994
                    200,                0.99662,                 1.1518,                 1.1611,                 1.3301,                 1.5311,                 1.1629,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0060796,              0.0060796,              0.0060796
                    201,                0.99737,                  1.157,                 1.1646,                 1.3293,                 1.5354,                 1.1667,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0060598,              0.0060598,              0.0060598
                    202,                0.99971,                 1.1566,                 1.1629,                 1.3311,                 1.5326,                 1.1644,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,                0.00604,                0.00604,                0.00604
                    203,                 1.0066,                 1.1546,                 1.1683,                  1.339,                 1.5355,                 1.1689,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.0009,                 1.1517,                 1.1642,                 1.3338,                 1.5318,                 1.1647,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0060004,              0.0060004,              0.0060004
                    205,                0.99762,                 1.1488,                 1.1637,                 1.3238,                 1.5225,                  1.165,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.0014,                 1.1452,                  1.163,                 1.3376,                 1.5256,                 1.1641,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0059608,              0.0059608,              0.0059608
                    207,                0.99481,                  1.148,                 1.1637,                 1.3218,                 1.5261,                 1.1651,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,               0.005941,               0.005941,               0.005941
                    208,                0.99568,                 1.1416,                 1.1618,                 1.3229,                 1.5139,                 1.1634,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0059212,              0.0059212,              0.0059212
                    209,                0.99699,                 1.1452,                 1.1606,                 1.3285,                 1.5203,                 1.1624,                0.57134,                0.48752,                 0.6413,                0.47941,                0.92921,                 0.9182,                  1.154,                 1.1058,                 1.1799,                 1.1518,              0.0059014,              0.0059014,              0.0059014
                    210,                0.99369,                  1.153,                 1.1606,                 1.3202,                 1.5289,                 1.1613,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0058816,              0.0058816,              0.0058816
                    211,                0.99828,                 1.1468,                 1.1622,                 1.3351,                 1.5275,                 1.1647,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0058618,              0.0058618,              0.0058618
                    212,                 0.9934,                  1.137,                 1.1572,                 1.3223,                 1.5086,                 1.1595,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,               0.005842,               0.005842,               0.005842
                    213,                 1.0033,                 1.1487,                 1.1629,                 1.3367,                 1.5278,                 1.1641,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0058222,              0.0058222,              0.0058222
                    214,                 0.9998,                 1.1478,                 1.1607,                 1.3311,                 1.5182,                 1.1611,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0058024,              0.0058024,              0.0058024
                    215,                0.99349,                 1.1466,                 1.1619,                 1.3185,                 1.5179,                 1.1637,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0057826,              0.0057826,              0.0057826
                    216,                0.99186,                  1.135,                 1.1573,                 1.3149,                 1.5099,                 1.1591,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0057628,              0.0057628,              0.0057628
                    217,                0.99788,                 1.1389,                 1.1589,                 1.3329,                 1.5225,                 1.1611,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,               0.005743,               0.005743,               0.005743
                    218,                0.99767,                 1.1463,                  1.158,                 1.3336,                 1.5245,                 1.1603,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0057232,              0.0057232,              0.0057232
                    219,                0.99511,                 1.1451,                 1.1585,                 1.3238,                 1.5223,                 1.1614,                0.56987,                0.48955,                0.64366,                0.48136,                0.92703,                 0.9136,                 1.1511,                 1.1035,                 1.1727,                 1.1498,              0.0057034,              0.0057034,              0.0057034
                    220,                0.99669,                 1.1401,                 1.1577,                 1.3294,                 1.5156,                 1.1597,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0056836,              0.0056836,              0.0056836
                    221,                0.98905,                 1.1382,                 1.1558,                 1.3157,                 1.5131,                 1.1584,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0056638,              0.0056638,              0.0056638
                    222,                0.99106,                 1.1304,                 1.1549,                 1.3197,                 1.5035,                 1.1569,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,               0.005644,               0.005644,               0.005644
                    223,                0.99485,                  1.133,                 1.1572,                 1.3286,                  1.509,                 1.1589,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0056242,              0.0056242,              0.0056242
                    224,                0.99255,                 1.1379,                 1.1592,                 1.3218,                 1.5138,                 1.1611,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0056044,              0.0056044,              0.0056044
                    225,                0.99238,                  1.131,                  1.157,                 1.3225,                 1.5078,                 1.1588,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0055846,              0.0055846,              0.0055846
                    226,                0.98732,                 1.1276,                 1.1534,                 1.3198,                 1.5011,                  1.155,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0055648,              0.0055648,              0.0055648
                    227,                 0.9893,                 1.1309,                 1.1552,                 1.3172,                 1.5071,                 1.1574,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,               0.005545,               0.005545,               0.005545
                    228,                0.98903,                 1.1276,                 1.1532,                 1.3239,                 1.5052,                 1.1569,                 0.5749,                0.48823,                0.64598,                 0.4834,                0.92565,                0.91022,                 1.1491,                 1.1021,                 1.1675,                 1.1486,              0.0055252,              0.0055252,              0.0055252
